claim_id,suspicious_score,is_fraud,flagged_by,review_status,review_date,reviewer,notes,risk_level,escalated
CLM116947,0.9916342729584904,0,audit,confirmed,2025-04-19,Melissa Gordon,Number read sense near general short.,medium,no
CLM116948,0.36561310435755323,0,manual,pending,2024-09-28,David Odonnell Jr.,Growth pass history market since note plant feel.,high,yes
CLM116949,0.9092738405726845,0,manual,pending,2024-11-24,Justin Blair,Because hundred reveal Mrs management.,low,no
CLM116950,0.426985592813067,1,audit,cleared,2025-05-11,Gary Richards,Meeting particular receive shake Mr trip third.,high,no
CLM116951,0.7557946851242506,0,system,confirmed,2025-06-21,Kristin Banks,Center need skill shake suggest special concern.,high,yes
CLM116952,0.01434306232740401,0,audit,confirmed,2025-06-27,Jennifer Delgado,Common air trial reason forward.,low,yes
CLM116953,0.5588257887414227,0,manual,cleared,2025-05-26,Rebecca Figueroa,Listen determine blue blood.,low,no
CLM116954,0.7995360912776589,0,system,cleared,2024-12-27,Martha Gonzales,Often old north word behind speak.,low,no
CLM116955,0.43190528545558815,0,system,pending,2025-01-17,Amanda Smith,Coach federal coach.,low,no
CLM116956,0.30756234796982207,0,manual,pending,2024-11-30,Jason Shaw,I bed poor science there.,high,yes
CLM116957,0.6944928293297488,0,audit,cleared,2025-04-03,Kayla Adams,These provide student.,high,no
CLM116958,0.8352652688862591,0,audit,pending,2024-11-24,Dr. Natasha Newman,Present before him night building.,medium,no
CLM116959,0.3907731291620249,0,manual,cleared,2025-02-19,Megan Russell,Maybe drug firm value collection.,low,yes
CLM116960,0.7455015503098308,0,audit,confirmed,2024-11-29,Anthony Young,Action over girl like star seek TV.,medium,yes
CLM116961,0.8056494821022475,0,audit,pending,2025-04-10,Molly Moss,Science small speech world.,low,no
CLM116962,0.7106027288330562,0,manual,cleared,2025-04-07,Kyle Simmons,Eye nice always use against.,medium,yes
CLM116963,0.6933889970036418,0,audit,cleared,2024-12-07,Lauren Miller,Art sound half employee any choice.,low,yes
CLM116964,0.1370769309968961,0,system,confirmed,2025-05-17,Joshua Smith,Night movement American site only though.,medium,yes
CLM116965,0.1632248938916876,0,manual,cleared,2025-06-15,Debra Moyer,Too oil time here individual single accept specific.,low,no
CLM116966,0.7347566918000841,0,system,confirmed,2025-01-15,Katie Clark,Bring why home fact card smile.,medium,yes
CLM116967,0.6342988408974845,0,system,cleared,2024-10-18,Phillip Roth,Between part generation American.,medium,yes
CLM116968,0.24266093006224532,0,manual,pending,2025-06-18,Jessica Cooper,Boy help price.,high,no
CLM116969,0.7505158178804011,1,system,cleared,2025-03-18,Derek Lewis,Beat increase station.,high,yes
CLM116970,0.9468265277881418,0,system,pending,2024-12-21,Matthew Barnes,Start will fast her success food perhaps commercial.,medium,no
CLM116971,0.38078693555421816,0,audit,cleared,2024-11-21,David Carter,Project history also mean center father.,medium,no
CLM116972,0.5661268779686426,1,audit,cleared,2025-04-21,Paul Hicks,Statement statement start back front expert life all.,medium,no
CLM116973,0.6118819991669272,0,audit,pending,2024-11-15,Ronald Preston,See range performance Republican live only.,low,yes
CLM116974,0.433107173764705,0,system,pending,2024-09-10,Samuel Sanders,School hope old cover.,high,yes
CLM116975,0.21643264647148663,0,system,cleared,2024-11-29,Monica Nguyen,Security TV adult both.,medium,yes
CLM116976,0.8224126376502854,0,system,confirmed,2025-04-24,Robert Hall,Him simple stand tell particularly near go.,high,no
CLM116977,0.5808285223485171,1,manual,pending,2024-12-18,Pedro Morton,Cost so trouble out past.,medium,yes
CLM116978,0.13202683285622463,1,system,pending,2024-10-23,Bethany Smith,Happy growth born bank free.,low,yes
CLM116979,0.7800025606971686,0,manual,pending,2025-05-30,Rebecca Ramirez,Else against lay data question factor.,medium,no
CLM116980,0.4915706704751809,0,manual,pending,2024-07-24,Ann Rivera,Administration former chair by feeling effect.,high,no
CLM116981,0.9367506778774053,0,audit,confirmed,2024-08-08,Kristen Romero,Consider they administration law his.,low,yes
CLM116982,0.6583607953128308,0,manual,confirmed,2024-09-03,Michael Dean,A drop establish gun describe.,low,no
CLM116983,0.9533187824614766,0,audit,cleared,2024-10-07,Michael Taylor,Report stop firm employee clear child imagine.,medium,no
CLM116984,0.6064600981490973,0,manual,confirmed,2025-05-19,Elizabeth Torres,Increase drop fear film wear base.,medium,yes
CLM116985,0.9487893090780968,0,system,cleared,2025-03-25,Melissa Wright,Why it forget us at conference.,low,yes
CLM116986,0.27849684485395654,0,system,pending,2025-02-28,Amy Mcdowell,Lawyer west cell father night rate.,medium,no
CLM116987,0.09043672827327764,0,audit,confirmed,2024-09-15,Kelly Martinez,Boy garden market success friend.,high,yes
CLM116988,0.09186304477188034,0,manual,confirmed,2024-08-04,Matthew Steele,Try affect event candidate.,medium,yes
CLM116989,0.8781752172900423,0,system,confirmed,2025-04-05,John Schroeder,Simply role city music add serious several.,medium,no
CLM116990,0.9852008464376736,0,system,pending,2025-04-23,Heidi Quinn,Feeling year better hand.,high,yes
CLM116991,0.8788693775574596,0,manual,pending,2025-04-30,Dr. Kerri Armstrong,Good tell since group before data.,medium,yes
CLM116992,0.639344884522152,0,audit,confirmed,2025-03-30,Nathaniel Gomez,Describe work likely improve operation.,medium,yes
CLM116993,0.9874376798535971,0,audit,confirmed,2025-04-05,Emily Osborn,Left yourself believe.,high,no
CLM116994,0.6958707004701996,0,audit,confirmed,2024-08-20,Zachary Solis,Something control on herself own significant expect.,low,yes
CLM116995,0.341828053450109,0,system,pending,2025-05-22,Stephen Rodriguez,Avoid question candidate short travel.,medium,no
CLM116996,0.390612684629866,0,manual,cleared,2025-03-25,Shannon Campbell,Provide leave middle protect however image.,medium,no
CLM116997,0.7703506005899649,0,system,cleared,2025-02-07,Ronald Mosley,Reason prevent treat run while improve view morning.,high,no
CLM116998,0.32263976013813456,0,manual,cleared,2025-02-21,Samuel Smith,East dream ask.,medium,no
CLM116999,0.4702847377404348,0,manual,pending,2024-11-05,Angela Gordon,Throughout expert paper under population plant.,medium,yes
CLM117000,0.08202882900125641,0,manual,pending,2025-05-06,Holly Swanson,On bill else new.,high,yes
CLM117001,0.12430185739109101,0,system,confirmed,2024-08-11,Nathan Thomas,Fact I wrong learn poor heavy.,medium,yes
CLM117002,0.11186512877053223,0,audit,pending,2025-03-30,Shawn Leblanc,Increase item section sit conference detail.,high,no
CLM117003,0.17163617038506085,0,manual,pending,2024-09-05,Lauren Barnes,Pretty wife quality opportunity.,low,no
CLM117004,0.4284694661795696,0,manual,cleared,2025-03-02,Jennifer Sandoval,Rule economy want pay get.,low,yes
CLM117005,0.9400832641334247,0,manual,confirmed,2025-04-30,Jeffrey Brown,Lot enjoy success ready series card.,high,no
CLM117006,0.7157197755621145,0,audit,cleared,2025-07-08,Glenda Williams,Example trial nor visit.,low,no
CLM117007,0.3115543269250718,0,system,cleared,2024-09-28,Donald Petersen,Laugh choice beautiful year such.,high,yes
CLM117008,0.3853852531142924,0,system,pending,2025-04-29,Megan Livingston,Establish but less support.,medium,no
CLM117009,0.12164833626848692,0,audit,confirmed,2025-05-26,Kelly Ortega,Store million tough.,low,yes
CLM117010,0.56766341870303,0,manual,confirmed,2025-04-08,Jerry Coleman,Challenge plant Republican still human be recently.,medium,no
CLM117011,0.9148093571061809,0,manual,cleared,2024-08-23,Diana Smith,Stop class cell.,high,yes
CLM117012,0.2489556549652011,0,manual,cleared,2024-07-21,Jerry Russell,Natural whether president measure.,low,yes
CLM117013,0.6319248170392006,0,audit,cleared,2025-03-08,Gary Walker,Daughter continue organization color seven environment.,medium,no
CLM117014,0.23881811243566375,0,audit,pending,2025-05-08,Sarah Anderson,Near if summer paper less easy say teacher.,low,yes
CLM117015,0.1762137825556771,1,manual,confirmed,2024-12-27,Erin Conley,Couple address add ever few.,low,no
CLM117016,0.3253230398294473,0,system,cleared,2025-02-05,Aaron Carroll,Wonder upon mention value dinner.,high,no
CLM117017,0.172038398398223,0,system,confirmed,2025-03-17,Christopher Holloway,Choice court interview behavior.,high,no
CLM117018,0.6784925782149731,1,system,cleared,2024-10-18,Garrett Wilson,Total pick general of.,medium,yes
CLM117019,0.11770643971357098,0,manual,cleared,2025-03-10,Katie Griffin,Call common both there because.,medium,yes
CLM117020,0.33477752324778576,0,manual,pending,2024-12-12,Gary Aguilar,Court drive language size about never require.,medium,yes
CLM117021,0.3022303923758035,0,audit,cleared,2025-02-19,Barbara Allen,Fly night shoulder professor why.,high,no
CLM117022,0.6350435260348722,0,audit,cleared,2025-03-30,Joshua Floyd,Case range check truth bill.,high,yes
CLM117023,0.6146718218442964,0,audit,confirmed,2025-05-23,Angela Jenkins,Success finish toward discuss several.,low,yes
CLM117024,0.6855735560834417,0,manual,pending,2024-10-12,Cameron Ware,Thus talk note court few.,low,no
CLM117025,0.9736746815928957,0,manual,cleared,2025-02-27,James Buck,Alone season method go family off big.,low,no
CLM117026,0.05309887217127118,0,system,confirmed,2025-06-13,Stacey Hodges,World we white field trip agency share until.,medium,yes
CLM117027,0.11928082817718211,0,manual,pending,2024-11-16,Jerry Clark,But size do language.,medium,no
CLM117028,0.15236103504101361,0,audit,cleared,2024-10-11,Ruth Diaz,Front next wait sit grow.,low,yes
CLM117029,0.04504425167785697,0,audit,confirmed,2024-09-06,Michael Watkins,Subject what along fear.,high,yes
CLM117030,0.8179585284740918,0,manual,confirmed,2025-05-19,Kristin Frank,Try future audience owner down finally decade.,high,yes
CLM117031,0.1593895245817517,0,system,confirmed,2025-06-06,Jennifer Bond,Technology once tend half.,low,no
CLM117032,0.5007258417111492,0,audit,cleared,2024-10-30,Christopher Robinson,Four whole rich decide job seek everybody.,high,no
CLM117033,0.45466331575184704,0,system,pending,2025-05-14,Andrew Newman,Form eat foreign green plan season fish.,low,yes
CLM117034,0.9698109925244034,0,audit,cleared,2025-02-27,Rodney Moss,Audience bank generation agreement.,high,yes
CLM117035,0.48693783746517616,0,manual,cleared,2025-07-05,Dakota Ali,Apply responsibility theory.,low,yes
CLM117036,0.32375437963253917,0,system,pending,2024-12-11,Caitlin Collins,Investment provide son camera however hour.,high,no
CLM117037,0.07835705815962335,0,audit,cleared,2024-09-09,Carlos Murphy,Court effect our final say world result.,low,yes
CLM117038,0.045799708227792335,0,system,cleared,2024-11-25,Tristan Horne DVM,White first nature reason present move.,high,no
CLM117039,0.34210975268533883,0,audit,confirmed,2024-09-20,Jane Rasmussen,Job economic particular until free no.,high,yes
CLM117040,0.17902321528972165,0,system,confirmed,2025-06-03,Tyler Mcintyre,Letter reach wonder message more trade increase election.,high,yes
CLM117041,0.463061036813999,0,manual,confirmed,2025-01-04,Martin Patel,Carry green source cultural card.,low,yes
CLM117042,0.9403358141017935,0,manual,pending,2025-03-12,Jessica Keith,Hotel himself everybody before.,high,yes
CLM117043,0.9627395048691053,0,system,confirmed,2025-06-22,Michael Mullen,Per notice fact friend cut.,high,yes
CLM117044,0.33027892460385033,0,system,cleared,2025-02-07,Mark Patton,Question short energy mother first.,low,yes
CLM117045,0.7354863525612672,0,system,pending,2025-04-18,Marc Pratt,Owner guy television continue class its.,high,no
CLM117046,0.011597748263668994,0,manual,pending,2025-05-07,Garrett Perkins,Maintain discover bag evidence age travel.,high,no
CLM117047,0.2433816226569343,0,manual,cleared,2025-01-15,Heidi Munoz,Prevent career cost modern door.,low,no
CLM117048,0.7302693474975066,0,manual,confirmed,2025-03-09,Dawn Caldwell,Although industry may bad member training.,low,yes
CLM117049,0.5139473205079954,0,audit,pending,2025-05-04,Lindsay Nguyen,Short response rather inside strong.,low,yes
CLM117050,0.0722302487984674,0,manual,pending,2025-04-01,Dr. Billy Mullins Jr.,Third cover student company too.,high,yes
CLM117051,0.9454498396326015,0,system,pending,2025-03-25,Lori Cunningham,Poor may wait film entire seem recognize.,high,no
CLM117052,0.1670595532142095,0,system,cleared,2025-06-26,Samuel Snyder,Than behind anything common.,medium,no
CLM117053,0.5322327083606085,0,system,cleared,2025-06-03,Jeremiah Lawson,Large their investment race rather across.,low,yes
CLM117054,0.544838938769941,0,system,confirmed,2025-01-04,Taylor Livingston,Same off like itself.,low,yes
CLM117055,0.40803403506177616,0,manual,confirmed,2024-09-09,Bryan Bennett,Apply board style nothing.,medium,yes
CLM117056,0.14188496913703075,0,system,cleared,2025-04-07,Jose Thomas,Quality blood question stuff.,low,no
CLM117057,0.041059259437086326,0,audit,pending,2024-12-31,Amanda Kline,Offer reduce trade step wait kind difference.,medium,yes
CLM117058,0.9977466424899006,0,audit,confirmed,2025-05-20,Aaron Andrade,Region force force become Republican can.,high,no
CLM117059,0.5943162711497959,0,manual,cleared,2025-04-11,Brian Estrada,Movement suddenly discuss improve force.,medium,no
CLM117060,0.128665717078009,0,system,confirmed,2024-12-23,Jason French,Your simply reduce rate dark adult bill.,high,yes
CLM117061,0.878886553871024,0,manual,confirmed,2025-05-22,Mary Ford,Service start beyond reason agreement even organization approach.,medium,no
CLM117062,0.9634674252442638,0,system,confirmed,2025-01-06,Lauren Hancock,Evening raise lawyer both.,high,no
CLM117063,0.6151926985408588,0,audit,cleared,2025-07-18,Gabriela Campos,Surface focus race next example.,low,yes
CLM117064,0.9187056851338313,0,manual,cleared,2024-08-18,Peter Stanton PhD,Hundred east baby rock drive military fight explain.,medium,no
CLM117065,0.7200721051655181,0,manual,cleared,2025-06-05,Michael Butler,Information form attention rich ground arm.,high,no
CLM117066,0.5944279927887253,0,system,pending,2025-06-02,Daniel Lee,Attention number way analysis group subject.,low,yes
CLM117067,0.9087228394878717,0,manual,confirmed,2025-06-07,Stephen Walters,Poor traditional thing alone turn.,medium,no
CLM117068,0.17727901561041903,0,manual,confirmed,2025-02-16,Elizabeth Bradley,Turn white tend put.,low,yes
CLM117069,0.4073272827683204,0,manual,pending,2024-09-03,Linda Kline,Southern full yard.,medium,yes
CLM117070,0.6494294411987129,0,system,cleared,2024-07-29,James Evans,Form game still decision fund clearly produce.,high,no
CLM117071,0.3110174268462307,0,manual,cleared,2025-04-06,William Lamb,Rise everyone everyone hot prove.,medium,no
CLM117072,0.26299955414634735,0,audit,pending,2024-11-05,Katherine Lam,Little prove ask change natural.,high,no
CLM117073,0.464531900494524,0,audit,pending,2025-06-16,Desiree Fitzgerald,Plan responsibility market probably generation wide meeting.,low,no
CLM117074,0.8159687924853671,0,system,cleared,2025-01-26,Mrs. Michelle Blair,Wait technology reflect system.,medium,yes
CLM117075,0.12378132497411509,0,system,pending,2025-06-01,Jacob Blair,Different believe prepare another question.,medium,no
CLM117076,0.8202166722223503,0,system,cleared,2025-06-29,Kyle Edwards DDS,Sell never type property least.,high,yes
CLM117077,0.5196915275120517,0,audit,confirmed,2025-05-05,Patrick Baker,Him financial ten add page.,high,yes
CLM117078,0.5974652932348886,0,manual,cleared,2024-12-19,Manuel Yoder IV,Spend according only team someone treatment.,medium,no
CLM117079,0.5980921411807323,0,system,cleared,2024-10-16,Julie Glass PhD,Money event green role.,medium,yes
CLM117080,0.7930612276580412,0,manual,confirmed,2024-11-03,Daniel Yang,Control on security agree see.,low,no
